0,1,2,3,4,5,6
1334701873706700800,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 328715906, 'id_str': '328715906', 'name': 'Bridget', 'screen_name': 'bridgetmi1968', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 441, 'friends_count': 777, 'listed_count': 0, 'created_at': 'Sun Jul 03 22:12:38 +0000 2011', 'favourites_count': 194149, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 51162, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/997483019496665089/7h2BBonC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/997483019496665089/7h2BBonC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/328715906/1526653631', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=328715906, id_str='328715906', name='Bridget', screen_name='bridgetmi1968', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=441, friends_count=777, listed_count=0, created_at=datetime.datetime(2011, 7, 3, 22, 12, 38), favourites_count=194149, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=51162, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/997483019496665089/7h2BBonC_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/997483019496665089/7h2BBonC_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/328715906/1526653631', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",@GOPChairwoman @KLoeffler @Perduesenate Ronna has been saying for a month that the election was rigged. Now she wan… https://t.co/ZB1D4ViLsm,441,0,0,2020-12-04 03:31:38
1334701872070836224,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1075650054910894080, 'id_str': '1075650054910894080', 'name': 'Bree ✨', 'screen_name': 'briannaa_xo25', 'location': 'Fresno, CA', 'description': 'Adalynn Faith 💗💗 January 2021 BLM 🏳️\u200d🌈   She/Her', 'url': 'https://t.co/j1ZMxIXLuU', 'entities': {'url': {'urls': [{'url': 'https://t.co/j1ZMxIXLuU', 'expanded_url': 'https://www.instagram.com/briannnaaa.25/', 'display_url': 'instagram.com/briannnaaa.25/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3216, 'friends_count': 2329, 'listed_count': 3, 'created_at': 'Thu Dec 20 07:12:12 +0000 2018', 'favourites_count': 27049, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15178, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1330356036675354624/--XakgLe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1330356036675354624/--XakgLe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075650054910894080/1605155910', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1075650054910894080, id_str='1075650054910894080', name='Bree ✨', screen_name='briannaa_xo25', location='Fresno, CA', description='Adalynn Faith 💗💗 January 2021 BLM 🏳️\u200d🌈   She/Her', url='https://t.co/j1ZMxIXLuU', entities={'url': {'urls': [{'url': 'https://t.co/j1ZMxIXLuU', 'expanded_url': 'https://www.instagram.com/briannnaaa.25/', 'display_url': 'instagram.com/briannnaaa.25/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=3216, friends_count=2329, listed_count=3, created_at=datetime.datetime(2018, 12, 20, 7, 12, 12), favourites_count=27049, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=15178, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1330356036675354624/--XakgLe_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1330356036675354624/--XakgLe_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1075650054910894080/1605155910', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",@xobbyrios Yayyy but covid sucks 😭😭 I didn’t have a birthday party this yr due to covid,3216,0,0,2020-12-04 03:31:38
1334701871701831680,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1181247812954181632, 'id_str': '1181247812954181632', 'name': 'Johnny Lazer', 'screen_name': 'JohnnyLazer4', 'location': 'Manhattan, NY', 'description': 'Witty Aquarian with a big ❤️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 88, 'friends_count': 584, 'listed_count': 0, 'created_at': 'Mon Oct 07 16:40:15 +0000 2019', 'favourites_count': 19635, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16748, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181248192089923585/Y8qkqaEX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181248192089923585/Y8qkqaEX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1181247812954181632/1570469325', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1181247812954181632, id_str='1181247812954181632', name='Johnny Lazer', screen_name='JohnnyLazer4', location='Manhattan, NY', description='Witty Aquarian with a big ❤️', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=88, friends_count=584, listed_count=0, created_at=datetime.datetime(2019, 10, 7, 16, 40, 15), favourites_count=19635, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=16748, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1181248192089923585/Y8qkqaEX_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1181248192089923585/Y8qkqaEX_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1181247812954181632/1570469325', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",RT @ChuckCallesto: Breaking #FoxNews Alert : Could PA halt further certification of the presidential election? It could now be up to the Su…,88,0,845,2020-12-04 03:31:38
1334701871613812737,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 126724547, 'id_str': '126724547', 'name': 'Theresa Moore', 'screen_name': 'TheresaAMoore', 'location': 'East Windsor, NJ', 'description': 'Helping people find their way, Grow as you Go.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 35, 'friends_count': 44, 'listed_count': 0, 'created_at': 'Fri Mar 26 20:00:56 +0000 2010', 'favourites_count': 603, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 318, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1129229051632263168/Ypnmq3sr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1129229051632263168/Ypnmq3sr_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=126724547, id_str='126724547', name='Theresa Moore', screen_name='TheresaAMoore', location='East Windsor, NJ', description='Helping people find their way, Grow as you Go.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=35, friends_count=44, listed_count=0, created_at=datetime.datetime(2010, 3, 26, 20, 0, 56), favourites_count=603, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=318, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1129229051632263168/Ypnmq3sr_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1129229051632263168/Ypnmq3sr_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","@LLinWood Wonderful that they will correct for the future, really!!!! Excellent!!!! But... what about this election… https://t.co/eKMZfsOoTP",35,0,0,2020-12-04 03:31:38
1334701871538163713,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 2468701278, 'id_str': '2468701278', 'name': 'AnnieRUOK?🐝', 'screen_name': 'highuinta', 'location': '', 'description': ""Crazy cat lady, liberal, more liberal. I'm a diplomat and a Doctor. I fix things and sometimes I get it right. At least I try!"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 936, 'friends_count': 894, 'listed_count': 4, 'created_at': 'Tue Apr 29 04:09:35 +0000 2014', 'favourites_count': 310974, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43222, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461004623164092416/r3Ujerbt_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461004623164092416/r3Ujerbt_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2468701278/1481237175', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2468701278, id_str='2468701278', name='AnnieRUOK?🐝', screen_name='highuinta', location='', description=""Crazy cat lady, liberal, more liberal. I'm a diplomat and a Doctor. I fix things and sometimes I get it right. At least I try!"", url=None, entities={'description': {'urls': []}}, protected=False, followers_count=936, friends_count=894, listed_count=4, created_at=datetime.datetime(2014, 4, 29, 4, 9, 35), favourites_count=310974, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=43222, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/461004623164092416/r3Ujerbt_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/461004623164092416/r3Ujerbt_normal.jpeg', profile_banner_url='https://pbs.twimg.com/profile_banners/2468701278/1481237175', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",RT @ElliottStephenB: Tennessee Sen. Marsha Blackburn on a call with local reporters says she opposes Democratic COVID relief bills because…,936,0,2541,2020-12-04 03:31:38
1334701871303438339,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 860779676725379072, 'id_str': '860779676725379072', 'name': '🌺💦MOI💦🐝', 'screen_name': 'MOInsoumus', 'location': '', 'description': 'Écologistes, Humaniste', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4021, 'friends_count': 4932, 'listed_count': 17, 'created_at': 'Sat May 06 08:54:02 +0000 2017', 'favourites_count': 260729, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 294824, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/860991415089852416/53gpU5eQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/860991415089852416/53gpU5eQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/860779676725379072/1549610991', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=860779676725379072, id_str='860779676725379072', name='🌺💦MOI💦🐝', screen_name='MOInsoumus', location='', description='Écologistes, Humaniste', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=4021, friends_count=4932, listed_count=17, created_at=datetime.datetime(2017, 5, 6, 8, 54, 2), favourites_count=260729, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=294824, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/860991415089852416/53gpU5eQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/860991415089852416/53gpU5eQ_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/860779676725379072/1549610991', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",RT @lapin47: #NousSommesPour - J'ai signé pour une investiture populaire de la candidature de @JLMelenchon et de son programme à l'élection…,4021,0,3,2020-12-04 03:31:38
1334701871160692736,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1092014893388095488, 'id_str': '1092014893388095488', 'name': 'Sherly Viona Tan', 'screen_name': 'sherlytannnn', 'location': '', 'description': '#28', 'url': 'https://t.co/ZZfdfBbNp4', 'entities': {'url': {'urls': [{'url': 'https://t.co/ZZfdfBbNp4', 'expanded_url': 'http://instagram.com/sherlytann', 'display_url': 'instagram.com/sherlytann', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8, 'friends_count': 197, 'listed_count': 0, 'created_at': 'Sun Feb 03 11:00:14 +0000 2019', 'favourites_count': 207, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 263, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1129793217673564160/yImVuxds_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1129793217673564160/yImVuxds_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1092014893388095488/1558198667', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1092014893388095488, id_str='1092014893388095488', name='Sherly Viona Tan', screen_name='sherlytannnn', location='', description='#28', url='https://t.co/ZZfdfBbNp4', entities={'url': {'urls': [{'url': 'https://t.co/ZZfdfBbNp4', 'expanded_url': 'http://instagram.com/sherlytann', 'display_url': 'instagram.com/sherlytann', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=8, friends_count=197, listed_count=0, created_at=datetime.datetime(2019, 2, 3, 11, 0, 14), favourites_count=207, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=263, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1129793217673564160/yImVuxds_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1129793217673564160/yImVuxds_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1092014893388095488/1558198667', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",Lol covid indonesia tembus 8000an per hari. Rekor gak tuh 🤭,8,0,0,2020-12-04 03:31:38
1334701871047430144,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 2257808778, 'id_str': '2257808778', 'name': 'Dan Byers', 'screen_name': 'Dan_B1981', 'location': 'Sydney, NSW', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7, 'friends_count': 47, 'listed_count': 0, 'created_at': 'Sun Dec 22 14:55:31 +0000 2013', 'favourites_count': 167, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 325, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/667291927021092864/75Hki2os_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/667291927021092864/75Hki2os_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2257808778, id_str='2257808778', name='Dan Byers', screen_name='Dan_B1981', location='Sydney, NSW', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=7, friends_count=47, listed_count=0, created_at=datetime.datetime(2013, 12, 22, 14, 55, 31), favourites_count=167, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=325, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/667291927021092864/75Hki2os_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/667291927021092864/75Hki2os_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",@TinyMaga @FaulPlay @ToddlerDon @realDonaldTrump Just wondering how that election overturn is going? 😂😂😂 President… https://t.co/y6AyeLM2Op,7,0,0,2020-12-04 03:31:38
1334701870804316160,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 920406190382653441, 'id_str': '920406190382653441', 'name': 'Lois Fitch', 'screen_name': 'Fitch_LORY', 'location': 'Colorado, USA', 'description': 'Christian □ Retired Fed EE □ LSU Grad □ Mother □ Grandmother □ Great Grandmother □ Student of Bible and History □ Pianist □ KAG 2020', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2670, 'friends_count': 3644, 'listed_count': 2, 'created_at': 'Tue Oct 17 21:48:30 +0000 2017', 'favourites_count': 6785, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1929, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/945400346469310464/1ijdPOcJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/945400346469310464/1ijdPOcJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/920406190382653441/1508277941', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=920406190382653441, id_str='920406190382653441', name='Lois Fitch', screen_name='Fitch_LORY', location='Colorado, USA', description='Christian □ Retired Fed EE □ LSU Grad □ Mother □ Grandmother □ Great Grandmother □ Student of Bible and History □ Pianist □ KAG 2020', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=2670, friends_count=3644, listed_count=2, created_at=datetime.datetime(2017, 10, 17, 21, 48, 30), favourites_count=6785, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=1929, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/945400346469310464/1ijdPOcJ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/945400346469310464/1ijdPOcJ_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/920406190382653441/1508277941', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",How can any honest person deny that the 2020 Election is fraudulent in those states which forbade Republicans to ob… https://t.co/2GJspE1HNs,2670,0,0,2020-12-04 03:31:38
1334701870586208257,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 52558848, 'id_str': '52558848', 'name': 'Toni', 'screen_name': '2MuchDebt', 'location': '', 'description': 'Conservative: Believe in God, individual freedoms, the Constitution, and the U.S.A.    #MAGA  \nFollowed by General Michael Flynn', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3568, 'friends_count': 4146, 'listed_count': 116, 'created_at': 'Tue Jun 30 23:27:20 +0000 2009', 'favourites_count': 11913, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 94969, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/694624073897259008/DmzFdzHK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/694624073897259008/DmzFdzHK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/52558848/1458411902', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=52558848, id_str='52558848', name='Toni', screen_name='2MuchDebt', location='', description='Conservative: Believe in God, individual freedoms, the Constitution, and the U.S.A.    #MAGA  \nFollowed by General Michael Flynn', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=3568, friends_count=4146, listed_count=116, created_at=datetime.datetime(2009, 6, 30, 23, 27, 20), favourites_count=11913, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=94969, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/694624073897259008/DmzFdzHK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/694624073897259008/DmzFdzHK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/52558848/1458411902', profile_link_color='0084B4', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @CongressmanHice: This looks like election fraud on a mass scale.

Fulton officials throw everyone out of the room and start counting ba…",3568,0,3988,2020-12-04 03:31:38
