0,1,2,3,4,5,6
1334701552762699776,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1329016337302134784, 'id_str': '1329016337302134784', 'name': 'Abang H.one 🐢', 'screen_name': 'bby_hyungwon', 'location': '', 'description': 'Insanely stan MONSTA X Chae Hyungwon 🐢🔥', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 92, 'listed_count': 0, 'created_at': 'Wed Nov 18 10:59:33 +0000 2020', 'favourites_count': 71, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 42, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1334146261910360064/CYyiSLJb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1334146261910360064/CYyiSLJb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1329016337302134784/1606920231', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1329016337302134784, id_str='1329016337302134784', name='Abang H.one 🐢', screen_name='bby_hyungwon', location='', description='Insanely stan MONSTA X Chae Hyungwon 🐢🔥', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=24, friends_count=92, listed_count=0, created_at=datetime.datetime(2020, 11, 18, 10, 59, 33), favourites_count=71, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=42, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1334146261910360064/CYyiSLJb_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1334146261910360064/CYyiSLJb_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1329016337302134784/1606920231', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",@CHANGKYUNSBlTCH An island with monsta x and monbebe and ofcourse free covid. Aah what a best dream,24,0,0,2020-12-04 03:30:22
1334701552297156611,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1285486212791197697, 'id_str': '1285486212791197697', 'name': 'Jameela Kusumawardhani', 'screen_name': 'JKusumawardhani', 'location': '', 'description': ""Terlepas dari semua kekecewaan. Hanya pada 'mereka yang penjilat'-lah yang paling mengecewakan."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 108, 'friends_count': 61, 'listed_count': 0, 'created_at': 'Tue Jul 21 08:06:21 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1928, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1285486355653341184/UjTDgCnz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1285486355653341184/UjTDgCnz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1285486212791197697/1595319173', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1285486212791197697, id_str='1285486212791197697', name='Jameela Kusumawardhani', screen_name='JKusumawardhani', location='', description=""Terlepas dari semua kekecewaan. Hanya pada 'mereka yang penjilat'-lah yang paling mengecewakan."", url=None, entities={'description': {'urls': []}}, protected=False, followers_count=108, friends_count=61, listed_count=0, created_at=datetime.datetime(2020, 7, 21, 8, 6, 21), favourites_count=0, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1928, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1285486355653341184/UjTDgCnz_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1285486355653341184/UjTDgCnz_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1285486212791197697/1595319173', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","Gubernur Khofifah mengatakan bahwa rumusnya kalau protokol kesehatan kendor maka terjadi peningkatan Covid-19, dan… https://t.co/mKfNfAQKwt",108,0,0,2020-12-04 03:30:22
1334701552209076225,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1315495629443923968, 'id_str': '1315495629443923968', 'name': 'Slamet Wb', 'screen_name': 'SlametWb1', 'location': '', 'description': 'keluarga', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 10, 'listed_count': 0, 'created_at': 'Mon Oct 12 03:33:28 +0000 2020', 'favourites_count': 82, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 70, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1315496062761619458/ByISbQ9L_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1315496062761619458/ByISbQ9L_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1315495629443923968, id_str='1315495629443923968', name='Slamet Wb', screen_name='SlametWb1', location='', description='keluarga', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1, friends_count=10, listed_count=0, created_at=datetime.datetime(2020, 10, 12, 3, 33, 28), favourites_count=82, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=70, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1315496062761619458/ByISbQ9L_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1315496062761619458/ByISbQ9L_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @POLSEK__GONDANG: Generasi Milenial Pelopor Disiplin Protokol Kesehatan

Hai..Generasi Milenial Jadilah Teladan Disiplin Protokol Keseha…",1,0,14,2020-12-04 03:30:22
1334701551718342656,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1273206523552882688, 'id_str': '1273206523552882688', 'name': 'Polsek Wirosari', 'screen_name': 'PolsekWirosari3', 'location': '', 'description': 'Humas polsek wirosari\nobyektif, dipercaya, partisipasi\nhumanis dalam menyampaikan informasi terkini\npenggalangan perpolisian masyarakat,\nmengedepankan pembinaan', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 83, 'friends_count': 54, 'listed_count': 0, 'created_at': 'Wed Jun 17 10:51:30 +0000 2020', 'favourites_count': 617, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9812, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1290355117670072320/fPexQ13l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1290355117670072320/fPexQ13l_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1273206523552882688, id_str='1273206523552882688', name='Polsek Wirosari', screen_name='PolsekWirosari3', location='', description='Humas polsek wirosari\nobyektif, dipercaya, partisipasi\nhumanis dalam menyampaikan informasi terkini\npenggalangan perpolisian masyarakat,\nmengedepankan pembinaan', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=83, friends_count=54, listed_count=0, created_at=datetime.datetime(2020, 6, 17, 10, 51, 30), favourites_count=617, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=9812, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1290355117670072320/fPexQ13l_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1290355117670072320/fPexQ13l_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","@grobogan_polres Yuk Disiplin Prokes
Lindungi Keluargamu dari Covid-19

Di tengah pandemii Covid-19 ini pentingnya… https://t.co/ff2aXYgkJb",83,0,0,2020-12-04 03:30:22
1334701550887956481,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1087419924010680329, 'id_str': '1087419924010680329', 'name': 'Humble & Angry MAGA', 'screen_name': 'Ronie_Ronn', 'location': 'Kansas, USA', 'description': 'Cowboy Livin, Minister, Fluido en español, #OklahomaStateAlumn,#Conservative #ATLBRAVES #CowboysNation Life Justification Jesus Kansas Folk 2 Beautiful Sons', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 383, 'listed_count': 0, 'created_at': 'Mon Jan 21 18:41:27 +0000 2019', 'favourites_count': 2765, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1459, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1250093472427782151/-x1jLsBs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1250093472427782151/-x1jLsBs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1087419924010680329/1586552814', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1087419924010680329, id_str='1087419924010680329', name='Humble & Angry MAGA', screen_name='Ronie_Ronn', location='Kansas, USA', description='Cowboy Livin, Minister, Fluido en español, #OklahomaStateAlumn,#Conservative #ATLBRAVES #CowboysNation Life Justification Jesus Kansas Folk 2 Beautiful Sons', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=280, friends_count=383, listed_count=0, created_at=datetime.datetime(2019, 1, 21, 18, 41, 27), favourites_count=2765, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1459, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1250093472427782151/-x1jLsBs_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1250093472427782151/-x1jLsBs_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1087419924010680329/1586552814', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @TheBatman1961: THE LEFT.
Abortion - My body my choice.
Covid vaccine - Take the vaccine.",280,0,20,2020-12-04 03:30:21
1334701550430666753,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1275280928646942721, 'id_str': '1275280928646942721', 'name': 'Polsek_katapang', 'screen_name': 'katapang_polsek', 'location': 'Katapang, Indonesia', 'description': 'Berbagi Informasi seputaran wilayah hukum Polsek Katapang', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 366, 'friends_count': 441, 'listed_count': 2, 'created_at': 'Tue Jun 23 04:14:24 +0000 2020', 'favourites_count': 14, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1278, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1275615271948935169/0HXOJoYS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1275615271948935169/0HXOJoYS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1275280928646942721/1592965399', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1275280928646942721, id_str='1275280928646942721', name='Polsek_katapang', screen_name='katapang_polsek', location='Katapang, Indonesia', description='Berbagi Informasi seputaran wilayah hukum Polsek Katapang', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=366, friends_count=441, listed_count=2, created_at=datetime.datetime(2020, 6, 23, 4, 14, 24), favourites_count=14, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=1278, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1275615271948935169/0HXOJoYS_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1275615271948935169/0HXOJoYS_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1275280928646942721/1592965399', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","Mau keluar rumah?
Jangan lupa maskernya yaa 
Di tengah pandemi Covid-19 ini pentingnya menerapkan protokol kesehata… https://t.co/bywiqjw8LH",366,0,0,2020-12-04 03:30:21
1334701550329950208,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 200425023, 'id_str': '200425023', 'name': 'Kabar Malang', 'screen_name': 'kabarmalang', 'location': 'Malang', 'description': 'Mengabarkan berita seputar kota Malang\nhttps://t.co/EKp8Ot3t1T', 'url': 'https://t.co/k4uO3ftdHv', 'entities': {'url': {'urls': [{'url': 'https://t.co/k4uO3ftdHv', 'expanded_url': 'http://kabarmalang.online', 'display_url': 'kabarmalang.online', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/EKp8Ot3t1T', 'expanded_url': 'https://kabarmalang.online', 'display_url': 'kabarmalang.online', 'indices': [39, 62]}]}}, 'protected': False, 'followers_count': 4734, 'friends_count': 22, 'listed_count': 28, 'created_at': 'Sat Oct 09 07:52:57 +0000 2010', 'favourites_count': 15, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 67409, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1140640695/4613673280_2143272032_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1140640695/4613673280_2143272032_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=200425023, id_str='200425023', name='Kabar Malang', screen_name='kabarmalang', location='Malang', description='Mengabarkan berita seputar kota Malang\nhttps://t.co/EKp8Ot3t1T', url='https://t.co/k4uO3ftdHv', entities={'url': {'urls': [{'url': 'https://t.co/k4uO3ftdHv', 'expanded_url': 'http://kabarmalang.online', 'display_url': 'kabarmalang.online', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/EKp8Ot3t1T', 'expanded_url': 'https://kabarmalang.online', 'display_url': 'kabarmalang.online', 'indices': [39, 62]}]}}, protected=False, followers_count=4734, friends_count=22, listed_count=28, created_at=datetime.datetime(2010, 10, 9, 7, 52, 57), favourites_count=15, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=67409, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/1140640695/4613673280_2143272032_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1140640695/4613673280_2143272032_normal.jpg', profile_link_color='0084B4', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @eventmalang: Bagaimana untuk tetap profit di masa pandemi?

Yuk belajar cara menyusun dan Evaluasi laporan keuangan di Webinar ""Tetap P…",4734,0,1,2020-12-04 03:30:21
1334701550065815552,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 956956001823051776, 'id_str': '956956001823051776', 'name': ""Jonny 'Tweeder' Mack"", 'screen_name': 'Jonnymack1010', 'location': 'SpontaneousOrder÷Knowledge, TX', 'description': 'Energy economist. Free markets. Private property rights. Classical liberalism. Separation of state and economy. Watchtower.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1544, 'friends_count': 1292, 'listed_count': 10, 'created_at': 'Fri Jan 26 18:24:25 +0000 2018', 'favourites_count': 46736, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11833, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1300200416509124608/8zzG2gp5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1300200416509124608/8zzG2gp5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/956956001823051776/1583802724', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=956956001823051776, id_str='956956001823051776', name=""Jonny 'Tweeder' Mack"", screen_name='Jonnymack1010', location='SpontaneousOrder÷Knowledge, TX', description='Energy economist. Free markets. Private property rights. Classical liberalism. Separation of state and economy. Watchtower.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1544, friends_count=1292, listed_count=10, created_at=datetime.datetime(2018, 1, 26, 18, 24, 25), favourites_count=46736, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=11833, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1300200416509124608/8zzG2gp5_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1300200416509124608/8zzG2gp5_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/956956001823051776/1583802724', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",@BrianT4liberty Calling people a piece of shit for not agreeing with your thoughts on Covid because they start sent… https://t.co/XXlfww1fUw,1544,0,0,2020-12-04 03:30:21
1334701549126344705,"User(_api=<tweepy.api.API object at 0x0000023114E71DF0>, _json={'id': 1257170815881228295, 'id_str': '1257170815881228295', 'name': 'Machine Learning Bot', 'screen_name': 'ML_Tweet_Bot', 'location': '', 'description': 'A bot, which retweet tweets that have ""Machine Learning"" in their content. Created using Python.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4243, 'friends_count': 1, 'listed_count': 85, 'created_at': 'Mon May 04 04:51:06 +0000 2020', 'favourites_count': 117, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 306645, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1324106333268922369/SEF6rZgM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1324106333268922369/SEF6rZgM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1257170815881228295/1604526526', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1257170815881228295, id_str='1257170815881228295', name='Machine Learning Bot', screen_name='ML_Tweet_Bot', location='', description='A bot, which retweet tweets that have ""Machine Learning"" in their content. Created using Python.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=4243, friends_count=1, listed_count=85, created_at=datetime.datetime(2020, 5, 4, 4, 51, 6), favourites_count=117, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=306645, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1324106333268922369/SEF6rZgM_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1324106333268922369/SEF6rZgM_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1257170815881228295/1604526526', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @ZDNet: MIT machine learning models find gaps in coverage by Moderna, Pfizer, other Warp Speed COVID-19 vaccines https://t.co/oGmL5xPpAJ",4243,0,1,2020-12-04 03:30:21
